2024-12-12 17:50:36,kecewa sekali belum beri rating sekarang sangat muas benar tahu apa masalah akun tapi tiba tiba begitu mau pesan apa bisa terus klik bantu mau ngobrol customer service nya susah responsif sekali tangan salah harga bagai langgan kecewa tiba tiba akun dapat aktivitas tidak biasa padahal akun gojek sudah lama perhati masalah lama lama jadi tidak jelas aplikasi,Negatif,1,id
2024-12-12 17:50:36,halo gojek hari sangat kesal aplikasi kalian order order sendiri aplikasi kalian masalah apa benar baru aplikasi aplikasi nya jalan sendiri sudah telepon pusat gojek jakarta tidak solusi kata bisa batal pada akhir tetap bayar yang saya bayar tidak sedikit,Netral,0,id
2024-12-12 17:50:36,evaluasi driver gocar utama gocar biasa cari driver susah batal pihak bagus gocar comfort prioritas banyak batal pihak,Positif,1,id
2024-12-12 17:50:36,mau ketik kode promo tidak melulu kata tukar kode mohon maaf rasa usaha belum hasil kenapa kata tukar akhir voucher kode sudah habis solusi rasa saya dapat,Netral,0,id
2024-12-12 17:50:36,langgan goride jarak pendek akhir akhir tidak nyaman rekomendasi driver jarak jemput sangat jauh hampir sama jarak antar jemput seluruh rugi bahan bakar waktu tunggu,Netral,0,id
2024-12-12 17:50:36,suka guna gojek harga gocar hujan langsung naik kali lipat sangat masuk akal dulu kalau jarang guna gojek vouchernya sampai lebih pas sering guna voucher jadi hilang ada satu tahun sangat kecewa lalu kalau driver goride kalau kemudi lebih aman jangan potong jalan enak ada rasa bahaya beri bintang kasihan tingkat latih driver sangat kecewa gojek sekarang,Netral,0,id
2024-12-12 17:50:36,baru aplikasi jadi ngelag banyak bug tambah alamat baru atur respons aplikasi pesan makan jarak antar menu sangat jauh buka pilih menu tidak muncul popup biasa tekan tutup tidak ada respons saat tekan dari menu restoran halaman awal tidak harus force close lebih perangkat saya huawei nova t,Netral,0,id
2024-12-12 17:50:36,baru makin lambat performa bolak balik bisa klik masuk halaman baru putar kadang update peta driver jalan baik gofood maupun goride mohon baik sistem bayar lambat,Positif,1,id
2024-12-12 17:50:36,unduh aplikasi ulang ponsel ter reset empat angka kode verifikasi masuk hasil salah kirim kode ulang kirim tetap salah beberapa kali akhir bisa dan tunggu menit bagaimana ada butuh desak tunggu menit akhir ganti aplikasi,Netral,0,id
2024-12-12 17:50:36,sekarang tarif mahal begitu banyak promo promo laku kalau bayar pakai kartu kredit padahal langgan gojek banyak tidak milik kartu kredit jadi banyak promo hanya laku guna kartu kredit percuma terus kalau pesan gocar jarak jauh sering tolak drivernya bagai alas,Netral,0,id
2024-12-12 17:50:36,saran usah keluar banyak promo percuma driver mau jemput pernah driver keluh pakai promo usah buang uang pasang iklan sana sini buat marketing ganggu sekarang driver sangat susah cari pas hampir semua batal enak padahal bilang mohon tunggu saya pesan jam pagi jakarta tidak ada respons padahal bukan jam sibuk harus aplikasi muncul driver memang sedia,Netral,0,id
2024-12-12 17:50:36,suka banget aplikasi banding kenapa makin kesini banyak ketemu driver marah marah terus banyak ramah padahal minta itu tunggu menit sudah protes demonstrasi tidak sekali marah sampai agak trauma jadi ganti aplikasi lain mungkin lebih edukasi para drivernya,Netral,0,id
2024-12-12 17:50:36,aplikasi gojek bagus cuma driver nya kaya nama promo apa konsumen pakai driver cepat ambil order mentang mentang konsumen pakai promo yang sedia gojek malah abai lama menit kali driver malah batal saja sopan sangat kecewa langgan,Netral,0,id
2024-12-12 17:50:36,bukan gimana makin kesini makin susah buat cari driver pakai fitur ekstra baru dapet driver kalau ekstra mana mahal banget gak mampu pesan drivernya cancel terus bikin malas pakai gojek,Netral,0,id
2024-12-12 17:50:36,drivernya banyak malas alas terlalu jauh macet bilang gapapa tunggu ken cancel pernah driver yang tidak mau jemput tapi tidak mau cancel alas gak cancel,Netral,0,id
2024-12-12 17:50:36,untuk manajemen gojek layan sepeda motor mitra sangat bagus cepat untuk layan mobil mitra buruk order nunggu lama nunggu beres order belum malah batal yang juga batal dapat alas jemput jauh kalau memang niat cari uang akan alas itu mohon ditindaklanjuti seperti,Netral,0,id
